model_name,query_id,query_text,rank,retrieved_doc_id_internal,retrieved_original_ticket_id,retrieved_subject,score,is_self_retrieval
distiluse-base-multilingual-cased-v1,8137,Medical data security measures inquiry for Oracle Database,3,7032,7032,Medical Data Security on Oracle Database 19c,0.70629907,False
distiluse-base-multilingual-cased-v1,8231,Software crashing and generating errors after updates,1,9491,9491,Problem with Software Crashing,0.67800134,False
distiluse-base-multilingual-cased-v1,8231,Software crashing and generating errors after updates,2,8231,8231,Issue with Software Crashing and Errors,0.66788733,True
distiluse-base-multilingual-cased-v1,8231,Software crashing and generating errors after updates,3,1220,1220,Issue with Software Crashes,0.6666051,False
distiluse-base-multilingual-cased-v1,8355,Website analytics tool malfunction due to integration issue,1,8355,8355,Problems with the website analytics tool not functioning properly,0.79614383,True
distiluse-base-multilingual-cased-v1,8355,Website analytics tool malfunction due to integration issue,2,10851,10851,Problem with Integration Not Working,0.65610033,False
distiluse-base-multilingual-cased-v1,8355,Website analytics tool malfunction due to integration issue,3,9450,9450,Issue with investment data analytics tool due to software integration error,0.6502183,False
distiluse-base-multilingual-cased-v1,8399,Digital brand expansion techniques inquiry,1,5228,5228,Approaches for Enhancing Digital Brand Expansion,0.8036385,False
distiluse-base-multilingual-cased-v1,8399,Digital brand expansion techniques inquiry,2,2838,2838,Brand Expansion,0.7715259,False
distiluse-base-multilingual-cased-v1,8399,Digital brand expansion techniques inquiry,3,140,140,Boosting Brand Expansion Through Digital Tactics,0.7362308,False
distiluse-base-multilingual-cased-v1,8683,Securing medical data in PostgreSQL for hospital environment,1,8683,8683,Guide on Securing Medical Data in PostgreSQL for Hospital Environment,0.82353354,True
distiluse-base-multilingual-cased-v1,8683,Securing medical data in PostgreSQL for hospital environment,2,8013,8013,Efficiently Securing Medical Data in a Hospital Environment,0.763985,False
distiluse-base-multilingual-cased-v1,8683,Securing medical data in PostgreSQL for hospital environment,3,8910,8910,Secure Medical Data in PostgreSQL 13,0.71930844,False
distiluse-base-multilingual-cased-v1,8714,Multiple tools malfunctioning after recent update,1,8714,8714,Multiple Tools Malfunctioning Post Update,0.69760656,True
distiluse-base-multilingual-cased-v1,8714,Multiple tools malfunctioning after recent update,2,4355,4355,Problem Concerning Integration Tools,0.6879821,False
distiluse-base-multilingual-cased-v1,8714,Multiple tools malfunctioning after recent update,3,6768,6768,Several Tools Not Functioning Post-Update Today,0.6649449,False
distiluse-base-multilingual-cased-v1,8735,Digital strategies for tech product brand growth,1,6273,6273,Strategies for Tech Brand Growth in Digital Space,0.85393184,False
distiluse-base-multilingual-cased-v1,8735,Digital strategies for tech product brand growth,2,4542,4542,Enhancing Brand Growth for Tech Products,0.84548944,False
distiluse-base-multilingual-cased-v1,8735,Digital strategies for tech product brand growth,3,8554,8554,Strategies for Digital Brand Growth in Tech Products,0.83349717,False
distiluse-base-multilingual-cased-v1,8777,Delayed investment analysis results from data integration issues,1,4054,4054,Concerning Investment Analysis Delays,0.8594979,False
distiluse-base-multilingual-cased-v1,8777,Delayed investment analysis results from data integration issues,2,8777,8777,Update on Investment Analysis Results,0.85349953,True
distiluse-base-multilingual-cased-v1,8777,Delayed investment analysis results from data integration issues,3,5435,5435,Problem with Investment Analytics Dashboard Data,0.6895654,False
distiluse-base-multilingual-cased-v1,8854,Investment predictions failed due to data processing errors,1,9511,9511,Failed Investment Predictions,0.7994275,False
distiluse-base-multilingual-cased-v1,8854,Investment predictions failed due to data processing errors,2,1852,1852,Investment Concern,0.746582,False
distiluse-base-multilingual-cased-v1,8854,Investment predictions failed due to data processing errors,3,10052,10052,Misleading Investment Projections,0.73869777,False
distiluse-base-multilingual-cased-v1,8884,Request to enhance medical data security protocols,1,4409,4409,Security Enhancement,0.9404148,False
distiluse-base-multilingual-cased-v1,8884,Request to enhance medical data security protocols,2,7344,7344,Upgraded Security Protocols for Medical Information,0.8019037,False
distiluse-base-multilingual-cased-v1,8884,Request to enhance medical data security protocols,3,4029,4029,Security Data Protection,0.7922268,False
distiluse-base-multilingual-cased-v1,9004,Update billing details for marketing firm,1,4108,4108,Update Billing Information,0.7564837,False
distiluse-base-multilingual-cased-v1,9004,Update billing details for marketing firm,2,272,272,Modify marketing plan,0.6054767,False
distiluse-base-multilingual-cased-v1,9004,Update billing details for marketing firm,3,9004,9004,Modify Marketing Firm Information,0.591831,True
distiluse-base-multilingual-cased-v1,9134,Campaign analytics dashboard failure from outdated Ruby version,1,9265,9265,Campaign analytics dashboard encountered a problem,0.841261,False
distiluse-base-multilingual-cased-v1,9134,Campaign analytics dashboard failure from outdated Ruby version,2,9134,9134,campaign analytics dashboard encountered a problem,0.84048295,True
distiluse-base-multilingual-cased-v1,9134,Campaign analytics dashboard failure from outdated Ruby version,3,1819,1819,Campaign analytics dashboards encountering issues,0.65895975,False
distiluse-base-multilingual-cased-v1,9252,Elasticsearch 7.13 integration details for SaaS project management,1,2620,2620,Details on Integrating Elasticsearch 7.13 for SaaS Project Management,0.8432508,False
distiluse-base-multilingual-cased-v1,9252,Elasticsearch 7.13 integration details for SaaS project management,2,9252,9252,Details for Integrating Elasticsearch 7.13 SaaS Project Management,0.83759105,True
distiluse-base-multilingual-cased-v1,9252,Elasticsearch 7.13 integration details for SaaS project management,3,4891,4891,Information on Integrating Elasticsearch for Project Management,0.82620496,False
distiluse-base-multilingual-cased-v1,9316,Intermittent connectivity issues across multiple products,1,5536,5536,Issues with Product Display,0.5953874,False
distiluse-base-multilingual-cased-v1,9316,Intermittent connectivity issues across multiple products,2,5336,5336,Report on Network Problems,0.57917744,False
distiluse-base-multilingual-cased-v1,9316,Intermittent connectivity issues across multiple products,3,6135,6135,Report on Network Troubles,0.57399833,False
distiluse-base-multilingual-cased-v1,9420,Marketing agency website downtime from possible server overload,1,9420,9420,Concern About Website Downtime,0.6789831,True
distiluse-base-multilingual-cased-v1,9420,Marketing agency website downtime from possible server overload,2,6506,6506,Report Website Downtime Issue,0.6584895,False
distiluse-base-multilingual-cased-v1,9420,Marketing agency website downtime from possible server overload,3,9888,9888,Server Downtime,0.62920415,False
distiluse-base-multilingual-cased-v1,9569,Security measures for confidential medical information,1,3257,3257,Safety of Medical Information,0.7726295,False
distiluse-base-multilingual-cased-v1,9569,Security measures for confidential medical information,2,1222,1222,Security Measures for Medical Information,0.75084877,False
distiluse-base-multilingual-cased-v1,9569,Security measures for confidential medical information,3,7001,7001,Boost medical data security measures,0.7415191,False
distiluse-base-multilingual-cased-v1,9703,Project management workflow issues needing integration updates,1,4491,4491,Request for Assistance with Workflow Update,0.6782017,False
distiluse-base-multilingual-cased-v1,9703,Project management workflow issues needing integration updates,2,9703,9703,Update Assistance Required,0.6749823,True
distiluse-base-multilingual-cased-v1,9703,Project management workflow issues needing integration updates,3,8047,8047,Request for Updating SaaS Integration,0.6580238,False
distiluse-base-multilingual-cased-v1,9789,Request to revise maintenance schedule to reduce peak hour downtime,1,102,102,Request for Enhancing Maintenance Schedule for Better Performance,0.61379457,False
distiluse-base-multilingual-cased-v1,9789,Request to revise maintenance schedule to reduce peak hour downtime,2,9789,9789,Request to Improve Maintenance Schedule for Enhanced Performance,0.5944704,True
distiluse-base-multilingual-cased-v1,9789,Request to revise maintenance schedule to reduce peak hour downtime,3,6756,6756,Support Downtime Problem,0.5418789,False
distiluse-base-multilingual-cased-v1,9929,Securing medical data through Smart-Steckdose QuickBooks integration,1,9929,9929,Insight on Safeguarding Medical Data with Smart-Steckdose QuickBooks,0.76087224,True
distiluse-base-multilingual-cased-v1,9929,Securing medical data through Smart-Steckdose QuickBooks integration,2,7546,7546,Enhancing Security for Medical Data in Smartsheet,0.5833946,False
distiluse-base-multilingual-cased-v1,9929,Securing medical data through Smart-Steckdose QuickBooks integration,3,1235,1235,Guidance on Securing Medical Data in Smartsheet,0.5776478,False
distiluse-base-multilingual-cased-v1,10090,Web traffic decline possibly from algorithm change,1,5342,5342,Problem with Website Traffic,0.6289712,False
distiluse-base-multilingual-cased-v1,10090,Web traffic decline possibly from algorithm change,2,10090,10090,Traffic Support Issue,0.5669992,True
distiluse-base-multilingual-cased-v1,10090,Web traffic decline possibly from algorithm change,3,2244,2244,Issue with Website Tracking,0.56061727,False
distiluse-base-multilingual-cased-v1,10092,Underperforming marketing campaigns despite adjustments,1,1900,1900,Marketing Campaigns Performing Poorly Lately,0.6923364,False
distiluse-base-multilingual-cased-v1,10092,Underperforming marketing campaigns despite adjustments,2,7083,7083,Reduction in Marketing Campaign Reach,0.62138003,False
distiluse-base-multilingual-cased-v1,10092,Underperforming marketing campaigns despite adjustments,3,10689,10689,Assistance Required for Lackluster Marketing Tactics,0.57764065,False
distiluse-base-multilingual-cased-v1,10149,Online engagement decrease despite marketing efforts,1,3510,3510,Assistance Required for Challenges in Digital Presence,0.556861,False
distiluse-base-multilingual-cased-v1,10149,Online engagement decrease despite marketing efforts,2,10149,10149,Concern Over Decrease in Online Engagement,0.49684384,True
distiluse-base-multilingual-cased-v1,10149,Online engagement decrease despite marketing efforts,3,3974,3974,Concern Regarding Decrease in Online Engagement,0.49640206,False
distiluse-base-multilingual-cased-v1,10181,Investment optimization using data analytics tools inquiry,1,2954,2954,Boost Investment in Data Analytics Tools Optimization,0.8528627,False
distiluse-base-multilingual-cased-v1,10181,Investment optimization using data analytics tools inquiry,2,2075,2075,Enhancements for Investment Tracking in Data Analytics Optimization Tools,0.8329799,False
distiluse-base-multilingual-cased-v1,10181,Investment optimization using data analytics tools inquiry,3,2523,2523,Optimization of Investments,0.8169248,False
distiluse-base-multilingual-cased-v1,10479,Data import failure due to file format issues,1,7949,7949,Unexpected Data Import Failure Owing to Formatting Issues,0.76611733,False
distiluse-base-multilingual-cased-v1,10479,Data import failure due to file format issues,2,9176,9176,Unanticipated Data Import Error Attributed to Formatting Issues,0.7640782,False
